,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature
5399,Hailee Steinfeld,Rock Bottom,198240,2021-02-04 10:37:00,0.859,0.642,6,-3.068,1,0.13,0.096,0.00927,0.21,0.353,92.055,3guazByz82uD2zHf8q7As1,4
5400,MK,Back & Forth,196214,2021-02-04 10:41:00,0.706,0.727,5,-8.06,1,0.0317,0.0698,5.31e-06,0.115,0.903,92.938,45wneA2j0Z0WMnYNDO6Ad0,4
5401,Tritonal,Never Be The Same,264375,2021-02-04 10:46:00,0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923,4eWQlBRaTjPPUlzacqEeoQ,4
5404,PLVTINUM,Come My Way,213803,2021-02-04 10:55:00,0.72,0.724,6,-7.219,0,0.0463,0.0418,0.0,0.0597,0.747,89.984,7xU32nQT8XfyZG4xcMzb5L,4
5405,DVBBS,West Coast (feat. Quinn XCII),150819,2021-02-04 10:58:00,0.714,0.798,5,-4.239,0,0.0612,0.00248,0.000678,0.103,0.659,119.017,4VZlXx05loUmppWMqHFzt1,4
5408,A R I Z O N A,Problems,171898,2021-02-04 11:07:00,0.417,0.58,9,-4.574,1,0.207,0.0307,1.45e-06,0.179,0.139,68.58,4AtZRwSR8BOTTQg5ihSggt,5
5410,Deorro,All This Time,225159,2021-02-04 11:13:00,0.544,0.27,8,-12.463,0,0.0299,0.74,3.49e-05,0.141,0.506,100.181,0WLWoJc7VqyICKdVrR6jCd,4
5411,HRVY,Good Vibes,170280,2021-02-04 11:16:00,0.582,0.846,0,-2.771,1,0.0451,0.022,0.0,0.133,0.736,92.004,1XVqh0dC0PIl72f2mQhsVt,4
5412,DVBBS,Tinted Eyes (feat. blackbear & 24kGoldn),175081,2021-02-04 11:22:00,0.575,0.348,4,-8.302,1,0.0284,0.733,0.000209,0.253,0.245,119.878,6Cg8d5DzpKHGci9SPk8JeL,3
5414,Oliver Heldens,Set Me Free (feat. MAX),193364,2021-02-04 11:32:00,0.717,0.944,7,-5.043,1,0.035,0.0025,0.129,0.0664,0.436,128.02,4oWNy3mghAjy8LGsomdCej,4
5417,The Wanted,Glow In The Dark - Karaoke Version,213961,2021-02-04 11:47:00,0.664,0.784,0,-7.464,0,0.041,0.00879,0.84,0.207,0.52,125.987,20sV0RWyedv4h7PW9KdAAQ,4
5418,The Wanted,Walks Like Rihanna,202150,2021-02-04 11:51:00,0.559,0.82,5,-3.381,1,0.0591,0.00606,0.0,0.0958,0.428,126.091,4i1yHB5Q9PhtWlWCplG3u5,4
5420,The Wanted,I'll Be Your Strength,205450,2021-02-04 11:57:00,0.519,0.478,10,-6.893,1,0.0458,0.246,0.0,0.104,0.17,125.149,6UWkU4NFEECPDwoGQN4ESx,4
5422,The Wanted,Where I Belong,247060,2021-02-04 12:06:00,0.536,0.664,11,-4.735,1,0.0276,0.482,0.0,0.0925,0.38,89.963,1N2fNKIlJJ6PQgcVD1GrBP,4
5423,The Wanted,Everybody Knows,219324,2021-02-04 12:10:00,0.656,0.225,7,-11.777,1,0.0313,0.641,6.32e-05,0.101,0.156,106.023,34b3PCTLUISY153eb2F72k,4
5425,The Wanted,We Own The Night - Jon Dixon And Scott Mills Club Remix,46889,2021-02-04 12:33:00,0.575,0.906,6,-4.899,0,0.0375,0.000111,0.0709,0.777,0.292,126.04,5qeN8s8bK4dV4SWMZtkU6Q,4
5426,The Wanted,We Own The Night,206161,2021-02-04 12:37:00,0.776,0.915,4,-7.788,0,0.0677,0.124,1.28e-05,0.173,0.5,127.969,3n1lJB7m8iNDToXJVzIHD2,4
5428,The Wanted,Chasing The Sun,198800,2021-02-04 12:43:00,0.637,0.732,7,-6.209,0,0.0965,0.244,0.0,0.498,0.68,128.108,4b4c0oH7PtrPsI86drzgFs,4
5430,The Wanted,Only You,225510,2021-02-04 12:52:00,0.34,0.308,3,-10.518,1,0.0284,0.935,0.0,0.135,0.336,79.923,0S8ibKBl3tjRmYbZhGHNhG,4
5431,The Wanted,Show Me Love (America),207897,2021-02-04 12:55:00,0.469,0.771,0,-4.304,1,0.04,0.00799,0.0,0.381,0.427,77.179,28n62PUyuEnv5qpX3CLOzq,3
5432,The Wanted,Warzone,218824,2021-02-04 12:59:00,0.517,0.791,9,-6.266,0,0.0344,0.251,3.66e-06,0.0843,0.311,134.06,1XDyVXt7xfw5l301dL3wz2,4
5433,The Wanted,Glow In The Dark - IAmData Sunset Remix,274311,2021-02-04 13:03:00,0.545,0.662,0,-5.735,0,0.0409,0.0198,1.24e-05,0.276,0.302,125.94,1cHCYtZUxwyAftfkowki0t,4
5434,The Wanted,Gold Forever,238986,2021-02-04 13:08:00,0.601,0.756,0,-4.939,1,0.0287,0.0546,0.0,0.0775,0.191,127.995,6BSSzdZEjbgHRzMditbO0H,4
5504,Firebeatz,Instant Moments,168750,2021-02-09 15:58:00,0.829,0.792,4,-8.471,0,0.1,0.0198,0.943,0.0584,0.646,133.851,3PHDOxTRQUYYdcSeqekCWv,4
5531,Kesha,Take It Off - Billboard Radio Mix,13370,2021-02-13 08:38:00,0.807,0.773,5,-4.101,0,0.0675,0.00652,0.0101,0.474,0.864,124.992,7IEgvGUnWQLFLbuJYiAJAx,4
5558,R3HAB,Ones You Miss (Acoustic),112173,2021-02-17 07:00:00,0.568,0.339,6,-11.213,1,0.0296,0.682,0.101,0.274,0.339,115.024,62SkGDuBT9YGE11bLCuSJl,4
5559,benny blanco,You (with Marshmello & Vance Joy),169632,2021-02-17 07:03:00,0.668,0.563,11,-6.433,1,0.0522,0.0493,0.0,0.119,0.305,103.116,1GkHyypTFkUf0QQKwYoXH4,4
5560,Martin Garrix,Pressure (feat. Tove Lo),144391,2021-02-17 07:06:00,0.859,0.558,7,-8.991,0,0.0902,0.659,0.324,0.124,0.357,114.978,4ga4WvRNhMsIL38pkBbnIN,4
5562,Boyce Avenue,Now and Forever,63967,2021-02-17 07:10:00,0.441,0.258,7,-11.227,1,0.0276,0.661,0.0,0.106,0.172,77.988,2V2pxcEfn5zs79sE7qcewA,1
5563,Chris Tomlin,God Who Listens (feat. Thomas Rhett) - Radio Version,183921,2021-02-17 07:13:00,0.409,0.678,9,-5.05,1,0.0335,0.134,6.55e-06,0.0922,0.305,159.982,4YUIBUIdS7Fkxyl3NIflqv,4
5564,ILLENIUM,Hearts on Fire - CORSAK & Willim Remix,213878,2021-02-17 07:18:00,0.234,0.752,1,-5.951,1,0.0748,0.0102,0.0,0.118,0.315,62.114,5gpy8VcqvPox6XHAIJzuCw,4
5566,Steve Aoki,"Mambo (feat. Sean Paul, El Alfa, Sfera Ebbasta & Play-N-Skillz)",245098,2021-02-17 07:25:00,0.718,0.93,6,-4.719,0,0.0876,0.0167,0.0,0.207,0.77,128.003,06JY9GFaHBQuFEvbO0Mhkc,4
5567,Jonah Baker,drivers license - Acoustic,106558,2021-02-17 07:26:00,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,5wANPM4fQCJwkGd4rN57mH,4
5568,Mike Williams,I Hope You Know,199644,2021-02-17 07:31:00,0.703,0.515,2,-6.308,1,0.0392,0.545,3.56e-06,0.107,0.267,126.005,7gHVneUdwNT64NMOmoQPbj,4
5569,Cheat Codes,Hate You + Love You (feat. AJ Mitchell),198874,2021-02-17 07:36:00,0.755,0.689,5,-4.463,1,0.0305,0.0693,0.0,0.394,0.638,140.013,7DgkSYT6vh3UAYQlFbsj6z,4
5570,Marc Benjamin,Start Over Again (feat. Vula),159360,2021-02-17 07:39:00,0.749,0.765,10,-5.285,0,0.0668,0.0244,0.0185,0.076,0.702,124.993,63ihmOkC4b2lsglpPG9GoU,4
5571,Diplo,Turn Back Time - Bklava Remix,263754,2021-02-17 07:44:00,0.758,0.909,1,-5.535,1,0.0447,0.0302,0.574,0.0784,0.505,130.024,00lwjNnfjwBtYG6k7n0N2e,4
5575,DEAMN,Angel,156330,2021-02-17 07:56:00,0.715,0.681,10,-4.25,0,0.113,0.129,0.0,0.152,0.277,84.924,4g1Ant3Me43Cm5Lx91bV8e,4
5578,Dimitri Vegas & Like Mike,Get in Trouble (So What) - Timmy Trumpet Remix,149538,2021-02-17 08:09:00,0.606,0.956,6,-3.034,1,0.0806,0.00629,0.781,0.306,0.407,130.019,3PMpFfU2bGnhwotprL9ylW,4
5579,Why Don't We,Be Myself,213502,2021-02-17 08:12:00,0.465,0.382,0,-10.095,1,0.0306,0.441,0.0,0.156,0.384,81.921,7wWhHYZLCRuWJJvJHgcGEM,4
5581,Carta,Alarma,8530,2021-02-17 08:32:00,0.46,0.751,9,-8.798,1,0.338,0.201,6.61e-05,0.0846,0.188,67.822,7BuXT5UQpQmXYIbPEn3SjO,4
5582,Don Diablo,Into The Unknown,117528,2021-02-17 08:32:00,0.321,0.405,10,-8.533,0,0.0412,0.849,0.000544,0.138,0.274,146.072,3Z0oQ8r78OUaHvGPiDBR3W,5
5585,Jake Miller,NIKES,214300,2021-02-17 08:45:00,0.633,0.395,8,-9.638,1,0.0857,0.692,0.000222,0.108,0.123,138.023,19YKaevk2bce4odJkP5L22,4
5596,Vibe2Vibe,Cross Me,210326,2021-02-17 11:37:00,0.746,0.787,4,-6.373,1,0.12,0.212,0.0,0.0669,0.607,95.005,4wuCQX7JvAZLlrcmH4AeZF,4
5612,NEIKED,Sexual,188888,2021-02-18 11:01:00,0.805,0.602,0,-9.7,0,0.0579,0.119,0.000122,0.0581,0.744,94.382,3VZmChrnVW8JK6ano4gSED,4
5623,Martin Garrix,In the Name of Love,195706,2021-02-18 11:39:00,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,23L5CiUhw2jV1OIMwthR3S,4
5627,OneRepublic,Rich Love (with Seeb),201256,2021-02-18 11:54:00,0.401,0.872,1,-3.641,0,0.314,0.167,0.0,0.362,0.472,104.592,7dOeiXeTSfA1ixaYmQcWu7,4
5630,Dimitri Vegas & Like Mike,Complicated (feat. Kiiara),184247,2021-02-18 12:29:00,0.678,0.819,8,-3.306,1,0.0313,0.191,0.0,0.159,0.499,90.004,1Sl3njkhhz8nrSPZroDQ82,4
5637,Sam Feldt,Everything About You (feat. your friend polly),178125,2021-02-18 12:45:00,0.74,0.874,6,-2.832,1,0.0425,0.0718,0.0,0.0697,0.447,111.973,3CC7fyeynJ2RVDUlUDPNXR,4
5639,MØ,Kamikaze,214240,2021-02-18 12:55:00,0.78,0.808,2,-5.175,1,0.484,0.112,0.0,0.329,0.642,79.982,2gsNpSn7VvvJuSrIDfRoYy,4
5647,Little Mix,Woman Like Me (feat. Nicki Minaj),19102,2021-02-19 05:17:00,0.754,0.854,5,-3.449,0,0.0608,0.177,0.0,0.0808,0.8,75.002,222B3aljXx6fFwKmFjuBED,4
5658,Tritonal,Getaway,217498,2021-02-19 06:30:00,0.562,0.689,2,-6.745,1,0.127,0.00465,2.23e-06,0.0888,0.351,172.054,0VE4kBnHJUgtMf0dy6DRmW,4
5665,Halsey,Graveyard,1470,2021-02-19 12:53:00,0.602,0.386,8,-12.465,1,0.0379,0.57,0.000421,0.0919,0.164,145.016,2vXSHAPCNpWZ7DNFDkEDMz,4
5689,HRVY,Personal,198040,2021-02-20 05:59:00,0.755,0.536,8,-5.605,1,0.12,0.114,0.0,0.0282,0.882,138.964,33KJ2xFYONOlIYDBg6wPx8,4
5691,Axwell /\ Ingrosso,Dreamer,251147,2021-02-20 06:08:00,0.636,0.712,9,-4.971,0,0.119,0.54,0.000123,0.0859,0.479,156.124,0RxRl4Fx5YQ3jLPrse32Sp,4
5710,ILLENIUM,Beautiful Creatures (feat. MAX),240508,2021-02-20 07:42:00,0.578,0.826,0,-4.577,0,0.0796,0.0668,0.00074,0.367,0.216,117.048,2NmuyZa8Co3mMesQQUkXNO,4
5714,James Arthur,Rewrite The Stars (with James Arthur & Anne-Marie),40630,2021-02-20 07:58:00,0.67,0.743,10,-4.993,1,0.0393,0.237,0.0,0.465,0.571,125.944,6mQLN3zRtAp6ovjusyYKrV,4
5715,Clean Bandit,Mama (feat. Ellie Goulding),189973,2021-02-20 08:01:00,0.737,0.714,1,-6.138,0,0.0367,0.225,3.79e-06,0.267,0.608,102.046,3WDIhWoRWVcaHdRwMEHkkS,4
5725,Hey Violet,Hoodie,219183,2021-02-20 12:24:00,0.688,0.699,11,-5.0,1,0.0445,0.0126,6.16e-06,0.391,0.385,94.935,410smJMzhna1ADC2ldqVHu,4
5729,Calum Scott,Dancing On My Own - Acoustic,253482,2021-02-20 14:27:00,0.528,0.0784,1,-11.402,1,0.0413,0.954,1.54e-06,0.151,0.418,117.964,7tOAtB2F50KXEkw86frba6,4
5731,The Vamps,All Night - Acoustic,183963,2021-02-20 14:34:00,0.55,0.62,5,-5.348,1,0.037,0.0601,0.0,0.205,0.42,152.034,2Hi2tWANUXtd1URtLYgwne,4
5737,The Script,Rain,207449,2021-02-21 16:53:00,0.481,0.79,4,-7.133,0,0.0714,0.014,4.98e-06,0.708,0.198,145.94,0GXwlEXCO8qeeeOIYpsR3m,4
5748,Yves V,Home Now (feat. Alida),196551,2021-02-23 06:49:00,0.65,0.789,8,-5.078,1,0.0342,0.00876,0.0,0.0823,0.614,115.988,3CIKJbAJzdOd9ahHxoFD2n,4
5749,Mc Jacaré,Comprei um Lança - R3HAB Remix,112500,2021-02-23 06:51:00,0.81,0.913,0,-4.551,1,0.188,0.0108,5.17e-05,0.0575,0.468,104.052,5WnhHS07vDSPJIRo2pteyF,4
5750,Chico Rose,Reach For The Sky,180957,2021-02-23 06:54:00,0.437,0.98,1,-3.05,1,0.0552,1.61e-05,0.00207,0.304,0.409,122.735,5eGDKrTYl2h6ponZyMMhgZ,4
5751,Giulia Be,Too Bad,198421,2021-02-23 06:58:00,0.599,0.75,7,-7.115,1,0.064,0.0829,0.0,0.315,0.536,80.035,4kyfZcirG407sqrF34ZKxR,4
5753,Imanbek,Goodbye,144000,2021-02-23 07:04:00,0.414,0.905,8,-4.457,1,0.118,0.000269,0.0,0.446,0.329,75.142,2Ek6vXzVHY9qWvkAy4OUQR,4
5754,MOTi,Body 2 Body,181935,2021-02-23 07:07:00,0.605,0.82,1,-4.587,0,0.0563,0.00252,0.0,0.178,0.561,152.057,2aDsxXzs55S9I7THzNoHdD,4
5755,Yves V,Echo,180560,2021-02-23 07:10:00,0.548,0.51,1,-7.75,1,0.072,0.185,0.00466,0.446,0.197,171.855,2GZpe5Q1JLrD0vQGlcxGoK,4
5758,Cat Dealers,Save Me Now,142000,2021-02-23 07:19:00,0.508,0.516,11,-6.003,1,0.0262,0.607,0.0,0.158,0.453,144.841,4hZDzIszAEnsvwFzAIs9O3,3
5759,Hungria Hip Hop,Um Brinde pra Nós - R3HAB Edit,179653,2021-02-23 07:22:00,0.701,0.782,10,-4.382,1,0.331,0.0844,0.0,0.0471,0.448,87.924,3PnsyJ7RvxHbzcXXtHpuF6,5
5760,Imanbek,Hey Baby (feat. Gia Koka),177545,2021-02-23 07:25:00,0.756,0.877,0,-4.542,1,0.173,0.188,0.0,0.265,0.671,122.001,02T6bjdQaEHp0wWWvPPeWo,4
5761,MOTi,Feels Like Love,142500,2021-02-23 07:30:00,0.55,0.832,10,-7.773,1,0.0296,0.133,3.96e-05,0.189,0.627,99.917,5cZoGjEO92OA1Navo4iY8X,4
5762,Alok,Rapture,24552,2021-02-23 07:30:00,0.72,0.679,0,-5.385,0,0.036,0.00693,0.846,0.1,0.29,105.005,3thB8qaxyKtLJ7ao1NpkRB,4
5776,Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee),43408,2021-02-24 15:09:00,0.575,0.758,1,-5.029,0,0.0618,0.0954,0.0,0.394,0.493,144.107,5JEx7HbmvHQQswJCsoo9rA,4
5777,Sick Individuals,Symphony,202148,2021-02-24 15:13:00,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,1x5sYLZiu9r5E43kMlt9f8,4
5780,The 1975,TOOTIMETOOTIMETOOTIME,150001,2021-02-24 15:24:00,0.667,0.823,8,-5.867,1,0.0666,0.177,0.0161,0.0933,0.517,114.998,33DzKnwuBE6lfOiADwzd5E,4
5781,Ravi Shankar,Morning Raga,9709,2021-02-25 03:59:00,0.236,0.0859,1,-19.632,1,0.0422,0.979,0.53,0.0843,0.0399,170.618,64gYFKJaNwIKQ31AFYMaPh,4
5783,Kendrick Lamar,Backseat Freestyle,6710,2021-02-25 09:44:00,0.547,0.651,1,-7.601,1,0.3,0.000739,0.0,0.235,0.645,77.878,3aGibUHhQyBsyumYHylw0K,4
5785,Kanye West,POWER,90082,2021-02-25 09:50:00,0.542,0.914,0,-4.747,0,0.113,0.0161,0.0,0.744,0.576,153.993,2gZUPNdnz5Y45eiGxpHGSc,4
5786,Vampire Weekend,Unbelievers,10941,2021-02-25 09:50:00,0.644,0.81,11,-7.685,1,0.0494,0.142,0.000624,0.169,0.835,154.903,51DZ0wUocQ8sQfjnibXVcD,4
5787,Denis Coleman,Make Friends - R3HAB Remix,3340,2021-02-25 09:50:00,0.695,0.912,7,-4.104,1,0.0548,0.0384,3.02e-05,0.108,0.266,97.027,2th91ClTOEEyQAPQ8RQMrJ,4
5788,Kesha,Supernatural - Deconstructed Mix,267053,2021-02-25 09:54:00,0.521,0.586,8,-4.887,0,0.0399,0.256,0.0,0.312,0.187,126.673,6oIbm8rhKRg214ze5EeR0T,4
5790,Tony Junior,Won't Let You Down,141639,2021-02-25 10:01:00,0.714,0.789,5,-4.363,0,0.0811,0.117,0.0,0.307,0.848,139.947,1j6R8tfPRlQ6vWos0fi48a,4
5792,Kesha,Dirty Love (feat. Iggy Pop),164306,2021-02-25 10:11:00,0.693,0.914,4,-3.462,0,0.062,0.0545,0.0,0.484,0.597,100.011,5qhRMJY1TQwljFlC6aW8OJ,4
5794,Shaun Dean,Wonder,26446,2021-02-25 10:14:00,0.41,0.854,2,-5.609,1,0.0366,0.00236,0.0,0.133,0.456,174.584,1qPbGZqppFwLwcBC1JQ6Vr,4
5796,Charlie Puth,Attention - Lash Remix,175300,2021-02-25 10:22:00,0.764,0.601,3,-9.743,0,0.15,0.271,0.000102,0.15,0.653,101.992,52sWQ3GYSoOVBhEjSxD9Zf,4
5800,5 Seconds of Summer,Youngblood,203417,2021-02-25 10:34:00,0.597,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.276,2iUXsYOEPhVqEBwsqP70rE,4
5801,Kesha,Dinosaur,175186,2021-02-25 10:38:00,0.822,0.548,8,-7.741,0,0.276,0.322,0.0,0.198,0.383,133.028,6RyAmkJknlZ8eL0Pm4ZLFS,4
5807,Backstreet Boys,Shape of My Heart,66316,2021-02-25 10:59:00,0.537,0.372,6,-10.08,0,0.0331,0.693,0.00107,0.083,0.244,83.94,6CKoWCWAqEVWVjpeoJXyNH,4
5809,Kesha,Women's History Playlist,7913,2021-02-25 11:02:00,0.0,0.266,6,-14.079,0,0.0,0.477,0.0,0.0,0.0,0.0,6Q8XNr0ypV7QL91BJK6kXb,0
5810,Kesha,Father Daughter Dance,33288,2021-02-25 11:03:00,0.405,0.358,7,-8.91,0,0.0449,0.655,0.000161,0.176,0.337,93.525,7f4W57jidkPkcPybCxBHFh,4
5812,Pratiksha Vashishtha,Achyutam Keshavam Krishna Damodaram,23534,2021-02-25 11:11:00,0.242,0.653,5,-13.742,1,0.167,0.659,0.000116,0.535,0.18,84.991,1W6rxprQYVekHkHo56TW0L,4
5816,Shailendra Bharti,Achyutam Keshavam Sai Damodaram,35943,2021-02-25 11:19:00,0.392,0.583,2,-8.366,1,0.0487,0.36,0.0,0.323,0.717,95.109,5qJJ5gHvFBrUi5z5FqmuCH,4
5826,Deorro,Five More Hours - Deorro x Chris Brown,211975,2021-02-25 12:12:00,0.699,0.883,5,-3.226,0,0.219,0.0288,0.0,0.817,0.499,127.961,3MOECVkNshqHYTPt5DZcdN,4
5827,Flo Rida,Low (feat. T-Pain),231400,2021-02-25 12:17:00,0.87,0.693,10,-4.571,0,0.0593,0.0624,0.0,0.153,0.37,128.029,1YgODdB10HrX5KT31UWtO2,4
5828,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),210960,2021-02-25 12:21:00,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,0qOnSQQF0yzuPWsXrQ9paz,4
5829,Nicki Minaj,Starships,210626,2021-02-25 12:24:00,0.747,0.716,11,-2.457,0,0.0751,0.135,0.0,0.251,0.751,125.006,1oHNvJVbFkexQc0BpQp7Y4,4
5832,Cascada,Evacuate The Dancefloor,20613,2021-02-25 13:21:00,0.76,0.696,0,-5.811,1,0.0491,0.0195,0.0,0.278,0.903,127.029,4Zfq7r0v4FKeoxwhyLYSyb,4
5836,David Guetta,Where Them Girls At,210040,2021-02-25 13:36:00,0.664,0.872,3,-3.117,1,0.0396,0.0306,0.0,0.228,0.555,129.873,63rbP24OzfaQCJjsHWZXnY,4
5837,Taio Cruz,Dynamite,85405,2021-02-25 13:38:00,0.754,0.804,4,-3.177,1,0.0853,0.00332,0.0,0.0329,0.818,119.968,1DqdF42leyFIzqNDv9CjId,4
5839,Flo Rida,My House,192190,2021-02-25 13:51:00,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,6Knv6wdA0luoMUuuoYi2i1,4
5841,Rihanna,Don't Stop The Music,235733,2021-02-25 13:58:00,0.834,0.669,6,-5.582,0,0.0637,0.0341,7.18e-05,0.0535,0.547,122.669,0ByMNEPAPpOR5H69DVrTNy,4
5843,Galantis,Only A Fool (with Pink Sweat$) [DJ D-Sol Remix],183870,2021-02-25 14:05:00,0.577,0.804,5,-6.786,0,0.0569,0.00684,2.63e-05,0.474,0.361,124.051,7zAGKjsI7Tyz8QAfG8rWhA,4
5845,R3HAB,Up All Night,161904,2021-02-25 14:10:00,0.598,0.872,7,-4.78,1,0.0484,0.187,0.0,0.0654,0.665,91.023,4fZ07aBMo69QTEKo4OC4Dz,4
5850,Far East Movement,Like A G6,195366,2021-02-25 14:29:00,0.355,0.838,7,-8.126,0,0.471,0.00682,0.0,0.117,0.783,165.457,4DvhkX2ic4zWkQeWMwQ2qf,5
5875,Liam Payne,Bedroom Floor,188233,2021-02-27 12:08:00,0.624,0.684,1,-7.147,1,0.0688,0.342,6.19e-05,0.107,0.217,119.935,6IuVmxZtP3h5wvErFpDcVR,4
5891,Loud Luxury,Aftertaste,197082,2021-02-27 13:08:00,0.638,0.509,1,-5.926,1,0.0346,0.000323,0.0,0.0938,0.306,111.805,3ilt7lMNflb49pEDpcZPAa,4
5897,Mondays,If I Was Your Girlfriend,195821,2021-02-27 13:29:00,0.737,0.622,9,-6.209,1,0.0288,0.00588,0.0,0.0831,0.788,100.952,62a0gOi6Far1aNL15p63XZ,4
5907,DEAMN,Give Me Your Love,197803,2021-02-27 14:01:00,0.342,0.618,0,-7.065,0,0.0371,0.144,0.0,0.118,0.102,82.954,7zQteWGg3AZsphUJO6GbB9,3
5909,Zara Larsson,Ruin My Life,190931,2021-02-27 14:08:00,0.665,0.699,11,-5.265,1,0.0578,0.423,0.0,0.0969,0.585,124.896,5tAa8Uaqr4VvA3693mbIhU,4
5914,Sabrina Carpenter,Skin,87520,2021-02-27 18:34:00,0.396,0.759,7,-5.122,1,0.0412,2.24e-05,5.51e-05,0.518,0.27,153.904,299GkePhIW0lHWwcdyCsT9,4
5916,Olivia Rodrigo,drivers license,97856,2021-02-27 18:42:00,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,5wANPM4fQCJwkGd4rN57mH,4
5964,Sigala,We Don't Care,207666,2021-03-01 10:45:00,0.595,0.754,11,-5.827,0,0.181,0.0142,0.0,0.247,0.647,83.155,0IW0qaeyxL5Et4UG2MrJKB,4
5970,Craig Reever,I'm Crazy for Love,178521,2021-03-01 11:16:00,0.708,0.771,6,-6.314,1,0.0291,0.00741,0.000345,0.0737,0.25,121.967,1me279fqNEfvXy9aIEzdgh,4
5979,BEAUZ,Never Gonna Regret U,189333,2021-03-01 11:53:00,0.516,0.733,0,-5.05,1,0.0953,0.288,0.0,0.12,0.511,179.92,1BH2ueVxuOH65k12kAg2Xa,4
5980,Severo,Stargazing (feat. Amelie),201600,2021-03-01 12:48:00,0.423,0.515,4,-9.293,1,0.0494,0.0713,0.0,0.189,0.349,200.235,6dvjPTnrQoXfKjgxtE0wF7,4
5981,Anne-Marie,2002,186986,2021-03-01 12:52:00,0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,2BgEsaKNfHUdlh97KmvFyo,4
5982,Mindme,I'll Get Up,152448,2021-03-01 12:54:00,0.619,0.852,7,-4.264,1,0.0293,0.0226,0.017,0.0944,0.6,109.992,2x3yNWPBRafeJKSCGDG18J,4
5983,Koni,Out of Love,205872,2021-03-01 12:58:00,0.481,0.267,7,-9.249,1,0.0339,0.8,0.0,0.249,0.137,117.64,4WzhjxvLP95y7AMDy0Atwb,3
5984,Lucas Estrada,Never Our Fault,181719,2021-03-01 13:01:00,0.73,0.788,9,-4.817,0,0.0355,0.0938,0.0,0.132,0.475,124.038,7fdeN1eRItsOCMVgxeEf03,4
5986,Matoma,Sunday Morning (feat. Josie Dunne),186774,2021-03-01 13:09:00,0.629,0.723,6,-5.688,1,0.0507,0.111,0.0,0.197,0.411,123.997,7dhyhMtWWJNYWmE4N5XiEA,4
5993,Sheppard,Hometown,187200,2021-03-02 06:02:00,0.683,0.753,2,-5.564,0,0.0317,0.0577,0.00208,0.357,0.389,120.03,40sRwFjfrRnaTdYPJIg4CP,4
5994,Ella Henderson,Ghost,93359,2021-03-02 06:03:00,0.788,0.846,4,-5.017,1,0.0372,0.0103,0.000281,0.26,0.738,115.636,3m0y8qLoznUYi73SUBP8GI,4
5995,PRETTYMUCH,Parking Spot,195132,2021-03-02 06:06:00,0.724,0.555,3,-7.2,1,0.0507,0.17,2.61e-05,0.322,0.408,100.047,4IFd7EVCyJsUHesBMXI8ju,4
5997,PRETTYMUCH,Up to You (feat. NCT DREAM),153077,2021-03-02 06:09:00,0.719,0.803,5,-4.714,0,0.135,0.0364,0.0,0.147,0.719,115.925,58LUjGxK8NF8VD7KxRvONb,4
6038,Rak-Su,I Want You to Freak,188704,2021-03-02 09:34:00,0.645,0.932,4,-3.129,0,0.164,0.0145,0.0,0.246,0.451,100.036,62hK2OalNLhutnAShdq8nS,4
6043,Kesha,Your Love Is My Drug,187066,2021-03-02 09:47:00,0.282,0.158,6,-7.783,1,0.0311,0.438,0.134,0.474,0.248,65.152,1EoThnDm6kQfB2idIfR30n,4
6050,Jason Derulo,Talk Dirty (feat. 2 Chainz),177685,2021-03-02 10:33:00,0.76,0.652,6,-7.321,1,0.232,0.0348,0.0,0.307,0.759,100.315,6g6A7qNhTfUgOSH7ROOxTD,4
6066,Maggie Lindemann,Obsessed,184514,2021-03-02 12:49:00,0.742,0.467,10,-5.557,0,0.0624,0.0458,0.0,0.826,0.366,86.442,3IcIIZMMS7UArJJPtEHXG8,4
6070,DVBBS,IDWK,179999,2021-03-02 13:03:00,0.852,0.307,9,-10.275,1,0.298,0.403,0.0,0.236,0.727,140.08,3awnZSyvKdi7rBLttHk36K,4
6071,bülow,Not A Love Song,192293,2021-03-02 13:06:00,0.743,0.523,7,-10.288,1,0.0867,0.128,0.000124,0.135,0.316,92.006,45iMwUi9OBJlEIsTJ4AStR,4
6072,Hailee Steinfeld,Most Girls,204400,2021-03-02 13:10:00,0.756,0.572,9,-7.019,1,0.0763,0.0478,0.0,0.0853,0.417,102.986,10GJQkjRJcZhGTLagFOC62,4
